------Generation 0------
Rule  1: 0d0ee00004000000, Class:  3, CF:0.237725, Len:  4, Fitness_tra: -7
Rule 36: 050010510c000700, Class:  4, CF:0.934897, Len:  6, Fitness_tra: 6
Rule 37: 000000003d200700, Class:  9, CF:0.839745, Len:  4, Fitness_tra: 6
Rule 38: 0000b00000600300, Class:  1, CF:0.406939, Len:  3, Fitness_tra: 6
Rule 39: 15000001002d0100, Class:  4, CF:0.886798, Len:  6, Fitness_tra: 4
Rule 40: 090050000c0700e0, Class:  2, CF:0.769509, Len:  5, Fitness_tra: 5
Rule 41: 400250000a900001, Class:  8, CF:0.669576, Len:  6, Fitness_tra: 5
Rule 42: 00000f0000000001, Class:  0, CF:0.830703, Len:  2, Fitness_tra: 5
Rule 43: 000250000a900b01, Class:  7, CF:0.829332, Len:  6, Fitness_tra: 5
Rule 44: 00000a00c0000000, Class:  8, CF:0.994574, Len:  2, Fitness_tra: 5
Rule 45: e50200000c000001, Class:  5, CF:0.0443095, Len:  5, Fitness_tra: 5
Rule 46: 00005ee020600000, Class:  2, CF:0.691464, Len:  5, Fitness_tra: 5
Rule 47: 0500000005000301, Class:  9, CF:0.199233, Len:  4, Fitness_tra: 5
Rule 48: 0c00000000000000, Class:  1, CF:0.0440307, Len:  1, Fitness_tra: 2
Rule 49: 090050500c070000, Class:  3, CF:0.205732, Len:  5, Fitness_tra: 4
Rule 50: 0000800500245080, Class:  1, CF:0.959293, Len:  6, Fitness_tra: 4
Rule 51: 400d0000070000d1, Class:  4, CF:0.789798, Len:  5, Fitness_tra: 5
Rule 52: 000050572b600000, Class:  2, CF:0.49537, Len:  6, Fitness_tra: 5
Rule 53: 05001000000a5b01, Class:  6, CF:0.86249, Len:  6, Fitness_tra: 4
Rule 54: 0200000000800e0c, Class:  0, CF:0.954661, Len:  4, Fitness_tra: 4
Rule 55: 05ad000050d00300, Class:  4, CF:0.78557, Len:  6, Fitness_tra: 4
Rule 56: 0500003078070000, Class:  5, CF:0.695112, Len:  5, Fitness_tra: 4
Rule 57: 05025000009a0b01, Class:  7, CF:0.639218, Len:  7, Fitness_tra: 4
Rule 58: 550200000c30030a, Class:  1, CF:0.925563, Len:  7, Fitness_tra: 4
Rule 59: 050000da03005e00, Class:  8, CF:0.825762, Len:  6, Fitness_tra: 4
Rule 60: 050000004020000c, Class:  7, CF:0.131879, Len:  4, Fitness_tra: 3
Rule 61: 0009a20005000301, Class:  9, CF:0.704441, Len:  6, Fitness_tra: 4
Rule 62: a900d09700000003, Class:  7, CF:0.585884, Len:  6, Fitness_tra: 3
Rule 63: 050000300807000b, Class:  5, CF:0.63375, Len:  5, Fitness_tra: 3
Rule 64: 0000d03001000008, Class:  8, CF:0.708288, Len:  4, Fitness_tra: 3
Rule 65: 00a00c0000500bd1, Class:  4, CF:0.995479, Len:  6, Fitness_tra: 3
Rule 66: d900a000000a0001, Class:  6, CF:0.941621, Len:  5, Fitness_tra: 3
Rule 67: 0009d04010110408, Class:  7, CF:0.934999, Len:  8, Fitness_tra: 3
Rule 68: 0500a0e000000000, Class:  4, CF:0.438819, Len:  3, Fitness_tra: 3
Rule 69: 00ad000000240080, Class:  4, CF:0.674231, Len:  5, Fitness_tra: 3
Rule 70: 0109024010115301, Class:  2, CF:0.813302, Len: 10, Fitness_tra: 3
Rule 71: 0000a00000300b00, Class:  8, CF:0.950206, Len:  3, Fitness_tra: 3
Rule 72: 0000b00000000bd0, Class:  4, CF:0.500196, Len:  3, Fitness_tra: 3
Rule 73: 00005e5022600000, Class:  2, CF:0.647905, Len:  6, Fitness_tra: 3
Rule 74: 0009a20600500030, Class:  6, CF:0.240188, Len:  6, Fitness_tra: 3
Rule 75: 060000300807000b, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 76: 0509000030000500, Class:  8, CF:0.366529, Len:  4, Fitness_tra: 3
Rule 77: 4000b000070000d0, Class:  4, CF:0.99428, Len:  4, Fitness_tra: 3
Rule 78: 000010002b200d00, Class:  0, CF:0.934241, Len:  5, Fitness_tra: 3
Rule 79: ac0050d00c000000, Class:  1, CF:0.652615, Len:  5, Fitness_tra: 3
Rule 80: 15007001000d0700, Class:  4, CF:0.865505, Len:  6, Fitness_tra: 3
Rule 81: 00000a0000d06000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 82: f913d16e13621171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 412613536d125127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1396136133325221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a156591ef9a25442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5341711431f93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11511121926d3851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 16da1e531df23714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 136f1a1119311444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000e9a0e09000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0600a0c0005004d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000050000c00a0e0, Class:  1, CF:0.947898, Len:  4, Fitness_tra: 5
Rule 93: 0d00a00000000400, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 50000f0000000000, Class:  8, CF:  1, Len:  2, Fitness_tra: 0
Rule 95: 1000020000500000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 50e9025005a00a01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 050000000b000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0500a2000600501c, Class:  6, CF:0.872483, Len:  7, Fitness_tra: 0
Rule 99: 000007000c5c0000, Class:  4, CF:0.832828, Len:  4, Fitness_tra: 7
Rule100: 09005250dc040000, Class:  3, CF:0.203153, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.9783
------Result------
Miss_rate(tra)	:10.9783
Miss_rate(tst)	:17.2727
ARL				:4.73256

------Generation 3000------
Rule  1: 050250000c900001, Class:  3, CF:0.538118, Len:  6, Fitness_tra: 64
Rule  2: 0509020030000106, Class:  2, CF:0.244889, Len:  6, Fitness_tra: 59
Rule  3: 55000000000a0b00, Class:  6, CF:0.883646, Len:  4, Fitness_tra: 55
Rule  4: 0500000000600e00, Class:  5, CF:0.98303, Len:  3, Fitness_tra: 45
Rule  5: 0200000000300b0c, Class:  7, CF:0.57422, Len:  4, Fitness_tra: 44
Rule  6: 00000f0000000000, Class:  0, CF:0.615241, Len:  1, Fitness_tra: 35
Rule  7: a000009005000000, Class:  1, CF:0.483151, Len:  3, Fitness_tra: 27
Rule  8: 55000050000b0a00, Class:  9, CF:0.861011, Len:  5, Fitness_tra: 24
Rule  9: 0000a0c000500e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 21
Rule 10: 0500100000005b03, Class:  4, CF:0.430959, Len:  5, Fitness_tra: 20
Rule 11: 5500000005000300, Class:  9, CF:0.759474, Len:  4, Fitness_tra: 14
Rule 12: ac20009000000003, Class:  1, CF:0.918347, Len:  5, Fitness_tra: 13
Rule 13: e500003008070001, Class:  5, CF:0.708936, Len:  6, Fitness_tra: 13
Rule 14: 0000a00000600400, Class:  8, CF:  1, Len:  3, Fitness_tra: 12
Rule 15: 0504000000005e00, Class:  8, CF:0.392557, Len:  4, Fitness_tra: 10
Rule 16: 0000a0c0005004d0, Class:  4, CF:0.886438, Len:  5, Fitness_tra: 8
Rule 17: 020000000000000c, Class:  7, CF:0.0461735, Len:  2, Fitness_tra: 9
Rule 18: 00c0d00010000408, Class:  7, CF:0.948801, Len:  5, Fitness_tra: 9
Rule 19: 0000003005000000, Class:  9, CF:0.397055, Len:  2, Fitness_tra: 8
Rule 20: 1000a20000500106, Class:  4, CF:0.585143, Len:  6, Fitness_tra: 7
Rule 21: 000ea706005c0000, Class:  0, CF:0.92905, Len:  6, Fitness_tra: 8
Rule 22: 09000050000b000e, Class:  8, CF:0.834539, Len:  4, Fitness_tra: 8
Rule 23: 5d04000000000300, Class:  9, CF:0.829886, Len:  4, Fitness_tra: 7
Rule 24: 050410000c005003, Class:  4, CF:0.912779, Len:  6, Fitness_tra: 4
Rule 25: 0500a000000a0b01, Class:  6, CF:0.86385, Len:  5, Fitness_tra: 7
Rule 26: 0500a2000600001c, Class:  6, CF:0.836737, Len:  6, Fitness_tra: 7
Rule 27: 09000000000b500e, Class:  0, CF:0.577178, Len:  4, Fitness_tra: 7
Rule 28: 500000d300000000, Class:  8, CF:0.908864, Len:  3, Fitness_tra: 7
Rule 29: 5d00000000080300, Class:  9, CF:0.80096, Len:  4, Fitness_tra: 7
Rule 30: 00000a0000009000, Class:  8, CF:0.845638, Len:  2, Fitness_tra: 7
Rule 31: 151210a10190c011, Class:  6, CF:0.852682, Len: 12, Fitness_tra: 6
Rule 32: 000e00000e000000, Class:  9, CF:0.541432, Len:  2, Fitness_tra: 6
Rule 33: 090050500c0b0000, Class:  3, CF:0.263918, Len:  5, Fitness_tra: 6
Rule 34: 5000010000600000, Class:  8, CF:0.652511, Len:  3, Fitness_tra: 6
Rule 35: 00000706006d0000, Class:  5, CF:0.995109, Len:  4, Fitness_tra: 6
Rule 36: 050010510c000700, Class:  4, CF:0.934897, Len:  6, Fitness_tra: 6
Rule 37: 000000003d200700, Class:  9, CF:0.839745, Len:  4, Fitness_tra: 6
Rule 38: 0000b00000600300, Class:  1, CF:0.406939, Len:  3, Fitness_tra: 6
Rule 39: 15000001002d0100, Class:  4, CF:0.886798, Len:  6, Fitness_tra: 4
Rule 40: 090050000c0700e0, Class:  2, CF:0.769509, Len:  5, Fitness_tra: 5
Rule 41: 400250000a900001, Class:  8, CF:0.669576, Len:  6, Fitness_tra: 5
Rule 42: 00000f0000000001, Class:  0, CF:0.830703, Len:  2, Fitness_tra: 5
Rule 43: 000250000a900b01, Class:  7, CF:0.829332, Len:  6, Fitness_tra: 5
Rule 44: 00000a00c0000000, Class:  8, CF:0.994574, Len:  2, Fitness_tra: 5
Rule 45: e50200000c000001, Class:  5, CF:0.0443095, Len:  5, Fitness_tra: 5
Rule 46: 00005ee020600000, Class:  2, CF:0.691464, Len:  5, Fitness_tra: 5
Rule 47: 0500000005000301, Class:  9, CF:0.199233, Len:  4, Fitness_tra: 5
Rule 48: 0c00000000000000, Class:  1, CF:0.0440307, Len:  1, Fitness_tra: 2
Rule 49: 090050500c070000, Class:  3, CF:0.205732, Len:  5, Fitness_tra: 4
Rule 50: 0000800500245080, Class:  1, CF:0.959293, Len:  6, Fitness_tra: 4
Rule 51: 400d0000070000d1, Class:  4, CF:0.789798, Len:  5, Fitness_tra: 5
Rule 52: 000050572b600000, Class:  2, CF:0.49537, Len:  6, Fitness_tra: 5
Rule 53: 05001000000a5b01, Class:  6, CF:0.86249, Len:  6, Fitness_tra: 4
Rule 54: 0200000000800e0c, Class:  0, CF:0.954661, Len:  4, Fitness_tra: 4
Rule 55: 05ad000050d00300, Class:  4, CF:0.78557, Len:  6, Fitness_tra: 4
Rule 56: 0500003078070000, Class:  5, CF:0.695112, Len:  5, Fitness_tra: 4
Rule 57: 05025000009a0b01, Class:  7, CF:0.639218, Len:  7, Fitness_tra: 4
Rule 58: 550200000c30030a, Class:  1, CF:0.925563, Len:  7, Fitness_tra: 4
Rule 59: 050000da03005e00, Class:  8, CF:0.825762, Len:  6, Fitness_tra: 4
Rule 60: 050000004020000c, Class:  7, CF:0.131879, Len:  4, Fitness_tra: 3
Rule 61: 0009a20005000301, Class:  9, CF:0.704441, Len:  6, Fitness_tra: 4
Rule 62: a900d09700000003, Class:  7, CF:0.585884, Len:  6, Fitness_tra: 3
Rule 63: 050000300807000b, Class:  5, CF:0.63375, Len:  5, Fitness_tra: 3
Rule 64: 0000d03001000008, Class:  8, CF:0.708288, Len:  4, Fitness_tra: 3
Rule 65: 00a00c0000500bd1, Class:  4, CF:0.995479, Len:  6, Fitness_tra: 3
Rule 66: d900a000000a0001, Class:  6, CF:0.941621, Len:  5, Fitness_tra: 3
Rule 67: 0009d04010110408, Class:  7, CF:0.934999, Len:  8, Fitness_tra: 3
Rule 68: 0500a0e000000000, Class:  4, CF:0.438819, Len:  3, Fitness_tra: 3
Rule 69: 00ad000000240080, Class:  4, CF:0.674231, Len:  5, Fitness_tra: 3
Rule 70: 0109024010115301, Class:  2, CF:0.813302, Len: 10, Fitness_tra: 3
Rule 71: 0000a00000300b00, Class:  8, CF:0.950206, Len:  3, Fitness_tra: 3
Rule 72: 0000b00000000bd0, Class:  4, CF:0.500196, Len:  3, Fitness_tra: 3
Rule 73: 00005e5022600000, Class:  2, CF:0.647905, Len:  6, Fitness_tra: 3
Rule 74: 0009a20600500030, Class:  6, CF:0.240188, Len:  6, Fitness_tra: 3
Rule 75: 060000300807000b, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 76: 0509000030000500, Class:  8, CF:0.366529, Len:  4, Fitness_tra: 3
Rule 77: 4000b000070000d0, Class:  4, CF:0.99428, Len:  4, Fitness_tra: 3
Rule 78: 000010002b200d00, Class:  0, CF:0.934241, Len:  5, Fitness_tra: 3
Rule 79: ac0050d00c000000, Class:  1, CF:0.652615, Len:  5, Fitness_tra: 3
Rule 80: 15007001000d0700, Class:  4, CF:0.865505, Len:  6, Fitness_tra: 3
Rule 81: 00000a0000d06000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 82: f913d16e13621171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 412613536d125127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1396136133325221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a156591ef9a25442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5341711431f93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11511121926d3851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 16da1e531df23714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 136f1a1119311444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000e9a0e09000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0600a0c0005004d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000050000c00a0e0, Class:  1, CF:0.947898, Len:  4, Fitness_tra: 5
Rule 93: 0d00a00000000400, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 50000f0000000000, Class:  8, CF:  1, Len:  2, Fitness_tra: 0
Rule 95: 1000020000500000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 50e9025005a00a01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 050000000b000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0500a2000600501c, Class:  6, CF:0.872483, Len:  7, Fitness_tra: 0
Rule 99: 000007000c5c0000, Class:  4, CF:0.832828, Len:  4, Fitness_tra: 7
Rule100: 09005250dc040000, Class:  3, CF:0.203153, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.9783
------Result------
Miss_rate(tra)	:10.9783
Miss_rate(tst)	:17.2727
ARL				:4.73256

------Generation 4000------
Rule  1: 050250000c900001, Class:  3, CF:0.538118, Len:  6, Fitness_tra: 64
Rule  2: 0509020030000106, Class:  2, CF:0.244889, Len:  6, Fitness_tra: 59
Rule  3: 55000000000a0b00, Class:  6, CF:0.883646, Len:  4, Fitness_tra: 55
Rule  4: 0500000000600e00, Class:  5, CF:0.98303, Len:  3, Fitness_tra: 45
Rule  5: 0200000000300b0c, Class:  7, CF:0.57422, Len:  4, Fitness_tra: 44
Rule  6: 00000f0000000000, Class:  0, CF:0.615241, Len:  1, Fitness_tra: 35
Rule  7: a000009005000000, Class:  1, CF:0.483151, Len:  3, Fitness_tra: 27
Rule  8: 55000050000b0a00, Class:  9, CF:0.861011, Len:  5, Fitness_tra: 24
Rule  9: 0000a0c000500e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 21
Rule 10: 0500100000005b03, Class:  4, CF:0.430959, Len:  5, Fitness_tra: 20
Rule 11: 5500000005000300, Class:  9, CF:0.759474, Len:  4, Fitness_tra: 14
Rule 12: ac20009000000003, Class:  1, CF:0.918347, Len:  5, Fitness_tra: 13
Rule 13: e500003008070001, Class:  5, CF:0.708936, Len:  6, Fitness_tra: 13
Rule 14: 0000a00000600400, Class:  8, CF:  1, Len:  3, Fitness_tra: 12
Rule 15: 0504000000005e00, Class:  8, CF:0.392557, Len:  4, Fitness_tra: 10
Rule 16: 0000a0c0005004d0, Class:  4, CF:0.886438, Len:  5, Fitness_tra: 8
Rule 17: 020000000000000c, Class:  7, CF:0.0461735, Len:  2, Fitness_tra: 9
Rule 18: 00c0d00010000408, Class:  7, CF:0.948801, Len:  5, Fitness_tra: 9
Rule 19: 0000003005000000, Class:  9, CF:0.397055, Len:  2, Fitness_tra: 8
Rule 20: 1000a20000500106, Class:  4, CF:0.585143, Len:  6, Fitness_tra: 7
Rule 21: 000ea706005c0000, Class:  0, CF:0.92905, Len:  6, Fitness_tra: 8
Rule 22: 09000050000b000e, Class:  8, CF:0.834539, Len:  4, Fitness_tra: 8
Rule 23: 5d04000000000300, Class:  9, CF:0.829886, Len:  4, Fitness_tra: 7
Rule 24: 050410000c005003, Class:  4, CF:0.912779, Len:  6, Fitness_tra: 4
Rule 25: 0500a000000a0b01, Class:  6, CF:0.86385, Len:  5, Fitness_tra: 7
Rule 26: 0500a2000600001c, Class:  6, CF:0.836737, Len:  6, Fitness_tra: 7
Rule 27: 09000000000b500e, Class:  0, CF:0.577178, Len:  4, Fitness_tra: 7
Rule 28: 500000d300000000, Class:  8, CF:0.908864, Len:  3, Fitness_tra: 7
Rule 29: 5d00000000080300, Class:  9, CF:0.80096, Len:  4, Fitness_tra: 7
Rule 30: 00000a0000009000, Class:  8, CF:0.845638, Len:  2, Fitness_tra: 7
Rule 31: 151210a10190c011, Class:  6, CF:0.852682, Len: 12, Fitness_tra: 6
Rule 32: 000e00000e000000, Class:  9, CF:0.541432, Len:  2, Fitness_tra: 6
Rule 33: 090050500c0b0000, Class:  3, CF:0.263918, Len:  5, Fitness_tra: 6
Rule 34: 5000010000600000, Class:  8, CF:0.652511, Len:  3, Fitness_tra: 6
Rule 35: 00000706006d0000, Class:  5, CF:0.995109, Len:  4, Fitness_tra: 6
Rule 36: 050010510c000700, Class:  4, CF:0.934897, Len:  6, Fitness_tra: 6
Rule 37: 000000003d200700, Class:  9, CF:0.839745, Len:  4, Fitness_tra: 6
Rule 38: 0000b00000600300, Class:  1, CF:0.406939, Len:  3, Fitness_tra: 6
Rule 39: 15000001002d0100, Class:  4, CF:0.886798, Len:  6, Fitness_tra: 4
Rule 40: 090050000c0700e0, Class:  2, CF:0.769509, Len:  5, Fitness_tra: 5
Rule 41: 400250000a900001, Class:  8, CF:0.669576, Len:  6, Fitness_tra: 5
Rule 42: 00000f0000000001, Class:  0, CF:0.830703, Len:  2, Fitness_tra: 5
Rule 43: 000250000a900b01, Class:  7, CF:0.829332, Len:  6, Fitness_tra: 5
Rule 44: 00000a00c0000000, Class:  8, CF:0.994574, Len:  2, Fitness_tra: 5
Rule 45: e50200000c000001, Class:  5, CF:0.0443095, Len:  5, Fitness_tra: 5
Rule 46: 00005ee020600000, Class:  2, CF:0.691464, Len:  5, Fitness_tra: 5
Rule 47: 0500000005000301, Class:  9, CF:0.199233, Len:  4, Fitness_tra: 5
Rule 48: 0c00000000000000, Class:  1, CF:0.0440307, Len:  1, Fitness_tra: 2
Rule 49: 090050500c070000, Class:  3, CF:0.205732, Len:  5, Fitness_tra: 4
Rule 50: 0000800500245080, Class:  1, CF:0.959293, Len:  6, Fitness_tra: 4
Rule 51: 400d0000070000d1, Class:  4, CF:0.789798, Len:  5, Fitness_tra: 5
Rule 52: 000050572b600000, Class:  2, CF:0.49537, Len:  6, Fitness_tra: 5
Rule 53: 05001000000a5b01, Class:  6, CF:0.86249, Len:  6, Fitness_tra: 4
Rule 54: 0200000000800e0c, Class:  0, CF:0.954661, Len:  4, Fitness_tra: 4
Rule 55: 05ad000050d00300, Class:  4, CF:0.78557, Len:  6, Fitness_tra: 4
Rule 56: 0500003078070000, Class:  5, CF:0.695112, Len:  5, Fitness_tra: 4
Rule 57: 05025000009a0b01, Class:  7, CF:0.639218, Len:  7, Fitness_tra: 4
Rule 58: 550200000c30030a, Class:  1, CF:0.925563, Len:  7, Fitness_tra: 4
Rule 59: 050000da03005e00, Class:  8, CF:0.825762, Len:  6, Fitness_tra: 4
Rule 60: 050000004020000c, Class:  7, CF:0.131879, Len:  4, Fitness_tra: 3
Rule 61: 0009a20005000301, Class:  9, CF:0.704441, Len:  6, Fitness_tra: 4
Rule 62: a900d09700000003, Class:  7, CF:0.585884, Len:  6, Fitness_tra: 3
Rule 63: 050000300807000b, Class:  5, CF:0.63375, Len:  5, Fitness_tra: 3
Rule 64: 0000d03001000008, Class:  8, CF:0.708288, Len:  4, Fitness_tra: 3
Rule 65: 00a00c0000500bd1, Class:  4, CF:0.995479, Len:  6, Fitness_tra: 3
Rule 66: d900a000000a0001, Class:  6, CF:0.941621, Len:  5, Fitness_tra: 3
Rule 67: 0009d04010110408, Class:  7, CF:0.934999, Len:  8, Fitness_tra: 3
Rule 68: 0500a0e000000000, Class:  4, CF:0.438819, Len:  3, Fitness_tra: 3
Rule 69: 00ad000000240080, Class:  4, CF:0.674231, Len:  5, Fitness_tra: 3
Rule 70: 0109024010115301, Class:  2, CF:0.813302, Len: 10, Fitness_tra: 3
Rule 71: 0000a00000300b00, Class:  8, CF:0.950206, Len:  3, Fitness_tra: 3
Rule 72: 0000b00000000bd0, Class:  4, CF:0.500196, Len:  3, Fitness_tra: 3
Rule 73: 00005e5022600000, Class:  2, CF:0.647905, Len:  6, Fitness_tra: 3
Rule 74: 0009a20600500030, Class:  6, CF:0.240188, Len:  6, Fitness_tra: 3
Rule 75: 060000300807000b, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 76: 0509000030000500, Class:  8, CF:0.366529, Len:  4, Fitness_tra: 3
Rule 77: 4000b000070000d0, Class:  4, CF:0.99428, Len:  4, Fitness_tra: 3
Rule 78: 000010002b200d00, Class:  0, CF:0.934241, Len:  5, Fitness_tra: 3
Rule 79: ac0050d00c000000, Class:  1, CF:0.652615, Len:  5, Fitness_tra: 3
Rule 80: 15007001000d0700, Class:  4, CF:0.865505, Len:  6, Fitness_tra: 3
Rule 81: 00000a0000d06000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 82: f913d16e13621171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 412613536d125127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1396136133325221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a156591ef9a25442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5341711431f93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11511121926d3851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 16da1e531df23714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 136f1a1119311444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000e9a0e09000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0600a0c0005004d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000050000c00a0e0, Class:  1, CF:0.947898, Len:  4, Fitness_tra: 5
Rule 93: 0d00a00000000400, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 50000f0000000000, Class:  8, CF:  1, Len:  2, Fitness_tra: 0
Rule 95: 1000020000500000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 50e9025005a00a01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 050000000b000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0500a2000600501c, Class:  6, CF:0.872483, Len:  7, Fitness_tra: 0
Rule 99: 000007000c5c0000, Class:  4, CF:0.832828, Len:  4, Fitness_tra: 7
Rule100: 09005250dc040000, Class:  3, CF:0.203153, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.9783
------Result------
Miss_rate(tra)	:10.9783
Miss_rate(tst)	:17.2727
ARL				:4.73256

------Generation 5000------
Rule  1: 050250000c900001, Class:  3, CF:0.538118, Len:  6, Fitness_tra: 64
Rule  2: 0509020030000106, Class:  2, CF:0.244889, Len:  6, Fitness_tra: 60
Rule  3: 55000000000a0b00, Class:  6, CF:0.883646, Len:  4, Fitness_tra: 56
Rule  4: 0500000000600e00, Class:  5, CF:0.98303, Len:  3, Fitness_tra: 45
Rule  5: 0200000000300b0c, Class:  7, CF:0.57422, Len:  4, Fitness_tra: 31
Rule  6: 00000f0000000000, Class:  0, CF:0.615241, Len:  1, Fitness_tra: 35
Rule  7: a000009005000000, Class:  1, CF:0.483151, Len:  3, Fitness_tra: 27
Rule  8: 55000050000b0a00, Class:  9, CF:0.861011, Len:  5, Fitness_tra: 24
Rule  9: 0000a0c000500e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 21
Rule 10: 0500100000005b03, Class:  4, CF:0.430959, Len:  5, Fitness_tra: 20
Rule 11: 5500000005000300, Class:  9, CF:0.759474, Len:  4, Fitness_tra: 14
Rule 12: ac20009000000003, Class:  1, CF:0.918347, Len:  5, Fitness_tra: 13
Rule 13: e500003008070001, Class:  5, CF:0.708936, Len:  6, Fitness_tra: 13
Rule 14: 0000a00000600400, Class:  8, CF:  1, Len:  3, Fitness_tra: 12
Rule 15: 0504000000005e00, Class:  8, CF:0.392557, Len:  4, Fitness_tra: 11
Rule 16: 00c0d00010000408, Class:  7, CF:0.948801, Len:  5, Fitness_tra: 7
Rule 17: 020000000000000c, Class:  7, CF:0.0461735, Len:  2, Fitness_tra: 3
Rule 18: 0000a0c0005004d0, Class:  4, CF:0.886438, Len:  5, Fitness_tra: 8
Rule 19: 0000003005000000, Class:  9, CF:0.397055, Len:  2, Fitness_tra: 8
Rule 20: 09000050000b000e, Class:  8, CF:0.834539, Len:  4, Fitness_tra: 8
Rule 21: 000ea706005c0000, Class:  0, CF:0.92905, Len:  6, Fitness_tra: 8
Rule 22: 1000a20000500106, Class:  4, CF:0.585143, Len:  6, Fitness_tra: 7
Rule 23: 5d04000000000300, Class:  9, CF:0.829886, Len:  4, Fitness_tra: 7
Rule 24: 000007000c5c0000, Class:  4, CF:0.832828, Len:  4, Fitness_tra: 7
Rule 25: 0500a000000a0b01, Class:  6, CF:0.86385, Len:  5, Fitness_tra: 7
Rule 26: 0500a2000600001c, Class:  6, CF:0.836737, Len:  6, Fitness_tra: 7
Rule 27: 09000000000b500e, Class:  0, CF:0.577178, Len:  4, Fitness_tra: 7
Rule 28: 500000d300000000, Class:  8, CF:0.908864, Len:  3, Fitness_tra: 7
Rule 29: 5d00000000080300, Class:  9, CF:0.80096, Len:  4, Fitness_tra: 7
