------Generation 0------
Rule  1: 14418e7bb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0901e0b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 41721a447b, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 46: b17b561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc22511541, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 4bb2ce2474, Class:  2, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 50: b4b455b751, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 51: b148fa1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bc21c9471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5b41134771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b4b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 2841261e44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b78b9db072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 517213772b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 1c41e6bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21b41f4474, Class:  4, CF:0.999452, Len: 10, Fitness_tra: 0
Rule 61: 12415a2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b2721f227b, Class:  4, CF:0.999709, Len: 10, Fitness_tra: 0
Rule 63: 552b11477a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4b44c347bb, Class:  0, CF:0.476326, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 14b456271b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 234451bb74, Class:  2, CF:0.998231, Len: 10, Fitness_tra: 0
Rule 68: 244d594124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 114156b7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7442dfb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b141d37714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b22451b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b47517217, Class:  2, CF:0.999461, Len: 10, Fitness_tra: 0
Rule 78: b41446b222, Class:  4, CF:0.999825, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4d71292b11, Class:  1, CF:0.788347, Len: 10, Fitness_tra: 0
Rule 82: 14443321b4, Class:  4, CF:0.988168, Len: 10, Fitness_tra: -117
Rule 83: 7124217b21, Class:  4, CF:0.135306, Len: 10, Fitness_tra: -5
Rule 84: 47b41122b2, Class:  4, CF:0.0457266, Len: 10, Fitness_tra: 0
Rule 85: 4b2723b777, Class:  4, CF:0.99541, Len: 10, Fitness_tra: 1
Rule 86: 4b771921b4, Class:  2, CF:0.907889, Len: 10, Fitness_tra: -3
Rule 87: 241481474b, Class:  2, CF:0.962092, Len: 10, Fitness_tra: 0
Rule 88: 2b2b8e71bb, Class:  2, CF:0.974822, Len: 10, Fitness_tra: 0
Rule 89: 147b252142, Class:  2, CF:0.521598, Len: 10, Fitness_tra: -735
Rule 90: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: bc21c9a61b, Class:  0, CF:0.999997, Len: 10, Fitness_tra: 55
Rule 92: 2b14581122, Class:  2, CF:0.996142, Len: 10, Fitness_tra: 0
Rule 93: 47118abe44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 014b810157, Class:  2, CF:  1, Len:  8, Fitness_tra: 1
Rule 95: 0024802100, Class:  1, CF:0.962, Len:  5, Fitness_tra: -1154
Rule 96: 0000e00000, Class:  3, CF:0.35971, Len:  1, Fitness_tra: -125
Rule 97: 15eb210174, Class:  4, CF:  1, Len:  9, Fitness_tra: 2
Rule 98: 00140f0277, Class:  4, CF:0.997133, Len:  6, Fitness_tra: 1
Rule 99: 1a11e61b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7142217b54, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:67.2607
------Result------
Miss_rate(tra)	:67.2607
Miss_rate(tst)	:67.032
ARL				:9.25455

------Generation 3000------
Rule  1: 147bc9bb11, Class:  0, CF:0.180232, Len: 10, Fitness_tra: 743
Rule  2: 0c2129164b, Class:  0, CF:0.434811, Len:  9, Fitness_tra: 185
Rule  3: 0c26801640, Class:  0, CF:0.465932, Len:  7, Fitness_tra: 107
Rule  4: b2b1392261, Class:  0, CF:0.0549728, Len: 10, Fitness_tra: 102
Rule  5: b5b1b97121, Class:  0, CF:0.999435, Len: 10, Fitness_tra: 14
Rule  6: 12125127b2, Class:  1, CF:0.757102, Len: 10, Fitness_tra: 0
Rule  7: 42b8307727, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 29b28d4142, Class:  1, CF:0.895642, Len: 10, Fitness_tra: 0
Rule  9: 11e2217b44, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 7771d1b272, Class:  2, CF:0.99991, Len: 10, Fitness_tra: 2
Rule 11: b247c67121, Class:  1, CF:0.864141, Len: 10, Fitness_tra: 1
Rule 12: 48b0c9471b, Class:  0, CF:0.994448, Len:  9, Fitness_tra: 1
Rule 13: c721413b7b, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 0c17000150, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 2cb1c9374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: b14b812427, Class:  2, CF:0.996663, Len: 10, Fitness_tra: 0
Rule 17: 42b0000005, Class:  2, CF:0.998718, Len:  4, Fitness_tra: 1
Rule 18: b841261d44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1748160000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 444bd94774, Class:  2, CF:0.867627, Len: 10, Fitness_tra: 0
Rule 22: 212dca5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 47b18a2b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb14cf1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: bc22511741, Class:  2, CF:0.911439, Len: 10, Fitness_tra: 0
Rule 30: 0c47010152, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 4774517b24, Class:  2, CF:0.992601, Len: 10, Fitness_tra: 0
Rule 32: b422932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b2b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 747bc92b27, Class:  2, CF:0.931487, Len: 10, Fitness_tra: 0
Rule 38: 42b139272b, Class:  0, CF:0.542435, Len:  0, Fitness_tra: 0
Rule 39: 14418e7bb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 174116b942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11221f472b, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 0
Rule 43: 7b14867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0901e0b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 41721a447b, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 46: b17b561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc22511541, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 4bb2ce2474, Class:  2, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 50: b4b455b751, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 51: b148fa1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bc21c9471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5b41134771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b4b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 2841261e44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b78b9db072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 517213772b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 1c41e6bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21b41f4474, Class:  4, CF:0.999452, Len: 10, Fitness_tra: 0
Rule 61: 12415a2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b2721f227b, Class:  4, CF:0.999709, Len: 10, Fitness_tra: 0
Rule 63: 552b11477a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4b44c347bb, Class:  0, CF:0.476326, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 14b456271b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 234451bb74, Class:  2, CF:0.998231, Len: 10, Fitness_tra: 0
Rule 68: 244d594124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 114156b7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7442dfb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b141d37714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b22451b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b47517217, Class:  2, CF:0.999461, Len: 10, Fitness_tra: 0
Rule 78: b41446b222, Class:  4, CF:0.999825, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4d71292b11, Class:  1, CF:0.788347, Len: 10, Fitness_tra: 0
Rule 82: 14443321b4, Class:  4, CF:0.988168, Len: 10, Fitness_tra: -117
Rule 83: 7124217b21, Class:  4, CF:0.135306, Len: 10, Fitness_tra: -5
Rule 84: 47b41122b2, Class:  4, CF:0.0457266, Len: 10, Fitness_tra: 0
Rule 85: 4b2723b777, Class:  4, CF:0.99541, Len: 10, Fitness_tra: 1
Rule 86: 4b771921b4, Class:  2, CF:0.907889, Len: 10, Fitness_tra: -3
Rule 87: 241481474b, Class:  2, CF:0.962092, Len: 10, Fitness_tra: 0
Rule 88: 2b2b8e71bb, Class:  2, CF:0.974822, Len: 10, Fitness_tra: 0
Rule 89: 147b252142, Class:  2, CF:0.521598, Len: 10, Fitness_tra: -735
Rule 90: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: bc21c9a61b, Class:  0, CF:0.999997, Len: 10, Fitness_tra: 55
Rule 92: 2b14581122, Class:  2, CF:0.996142, Len: 10, Fitness_tra: 0
Rule 93: 47118abe44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 014b810157, Class:  2, CF:  1, Len:  8, Fitness_tra: 1
Rule 95: 0024802100, Class:  1, CF:0.962, Len:  5, Fitness_tra: -1154
Rule 96: 0000e00000, Class:  3, CF:0.35971, Len:  1, Fitness_tra: -125
Rule 97: 15eb210174, Class:  4, CF:  1, Len:  9, Fitness_tra: 2
Rule 98: 00140f0277, Class:  4, CF:0.997133, Len:  6, Fitness_tra: 1
Rule 99: 1a11e61b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7142217b54, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:67.2607
------Result------
Miss_rate(tra)	:67.2607
Miss_rate(tst)	:67.032
ARL				:9.25455

------Generation 4000------
Rule  1: 147bc9bb11, Class:  0, CF:0.180232, Len: 10, Fitness_tra: 743
Rule  2: 0c2129164b, Class:  0, CF:0.434811, Len:  9, Fitness_tra: 185
Rule  3: 0c26801640, Class:  0, CF:0.465932, Len:  7, Fitness_tra: 107
Rule  4: b2b1392261, Class:  0, CF:0.0549728, Len: 10, Fitness_tra: 102
Rule  5: b5b1b97121, Class:  0, CF:0.999435, Len: 10, Fitness_tra: 14
Rule  6: 12125127b2, Class:  1, CF:0.757102, Len: 10, Fitness_tra: 0
Rule  7: 42b8307727, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 29b28d4142, Class:  1, CF:0.895642, Len: 10, Fitness_tra: 0
Rule  9: 11e2217b44, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 7771d1b272, Class:  2, CF:0.99991, Len: 10, Fitness_tra: 2
Rule 11: b247c67121, Class:  1, CF:0.864141, Len: 10, Fitness_tra: 1
Rule 12: 48b0c9471b, Class:  0, CF:0.994448, Len:  9, Fitness_tra: 1
Rule 13: c721413b7b, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 0c17000150, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 2cb1c9374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: b14b812427, Class:  2, CF:0.996663, Len: 10, Fitness_tra: 0
Rule 17: 42b0000005, Class:  2, CF:0.998718, Len:  4, Fitness_tra: 1
Rule 18: b841261d44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1748160000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 444bd94774, Class:  2, CF:0.867627, Len: 10, Fitness_tra: 0
Rule 22: 212dca5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 47b18a2b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb14cf1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: bc22511741, Class:  2, CF:0.911439, Len: 10, Fitness_tra: 0
Rule 30: 0c47010152, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 4774517b24, Class:  2, CF:0.992601, Len: 10, Fitness_tra: 0
Rule 32: b422932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b2b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 747bc92b27, Class:  2, CF:0.931487, Len: 10, Fitness_tra: 0
Rule 38: 42b139272b, Class:  0, CF:0.542435, Len:  0, Fitness_tra: 0
Rule 39: 14418e7bb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 174116b942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11221f472b, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 0
Rule 43: 7b14867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0901e0b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 41721a447b, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 46: b17b561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc22511541, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 4bb2ce2474, Class:  2, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 50: b4b455b751, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 51: b148fa1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bc21c9471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5b41134771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b4b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 2841261e44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b78b9db072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 517213772b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 1c41e6bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21b41f4474, Class:  4, CF:0.999452, Len: 10, Fitness_tra: 0
Rule 61: 12415a2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b2721f227b, Class:  4, CF:0.999709, Len: 10, Fitness_tra: 0
Rule 63: 552b11477a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4b44c347bb, Class:  0, CF:0.476326, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 14b456271b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 234451bb74, Class:  2, CF:0.998231, Len: 10, Fitness_tra: 0
Rule 68: 244d594124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 114156b7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7442dfb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b141d37714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b22451b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b47517217, Class:  2, CF:0.999461, Len: 10, Fitness_tra: 0
Rule 78: b41446b222, Class:  4, CF:0.999825, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4d71292b11, Class:  1, CF:0.788347, Len: 10, Fitness_tra: 0
Rule 82: 14443321b4, Class:  4, CF:0.988168, Len: 10, Fitness_tra: -117
Rule 83: 7124217b21, Class:  4, CF:0.135306, Len: 10, Fitness_tra: -5
Rule 84: 47b41122b2, Class:  4, CF:0.0457266, Len: 10, Fitness_tra: 0
Rule 85: 4b2723b777, Class:  4, CF:0.99541, Len: 10, Fitness_tra: 1
Rule 86: 4b771921b4, Class:  2, CF:0.907889, Len: 10, Fitness_tra: -3
Rule 87: 241481474b, Class:  2, CF:0.962092, Len: 10, Fitness_tra: 0
Rule 88: 2b2b8e71bb, Class:  2, CF:0.974822, Len: 10, Fitness_tra: 0
Rule 89: 147b252142, Class:  2, CF:0.521598, Len: 10, Fitness_tra: -735
Rule 90: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: bc21c9a61b, Class:  0, CF:0.999997, Len: 10, Fitness_tra: 55
Rule 92: 2b14581122, Class:  2, CF:0.996142, Len: 10, Fitness_tra: 0
Rule 93: 47118abe44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 014b810157, Class:  2, CF:  1, Len:  8, Fitness_tra: 1
Rule 95: 0024802100, Class:  1, CF:0.962, Len:  5, Fitness_tra: -1154
Rule 96: 0000e00000, Class:  3, CF:0.35971, Len:  1, Fitness_tra: -125
Rule 97: 15eb210174, Class:  4, CF:  1, Len:  9, Fitness_tra: 2
Rule 98: 00140f0277, Class:  4, CF:0.997133, Len:  6, Fitness_tra: 1
Rule 99: 1a11e61b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7142217b54, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:67.2607
------Result------
Miss_rate(tra)	:67.2607
Miss_rate(tst)	:67.032
ARL				:9.25455

------Generation 5000------
Rule  1: 147bc9bb11, Class:  0, CF:0.180232, Len: 10, Fitness_tra: 3
Rule  2: 0c2129164b, Class:  0, CF:0.434811, Len:  9, Fitness_tra: 183
Rule  3: 0c26801640, Class:  0, CF:0.465932, Len:  7, Fitness_tra: 102
Rule  4: b2b1392261, Class:  0, CF:0.0549728, Len: 10, Fitness_tra: 0
Rule  5: bc21c9a61b, Class:  0, CF:0.999997, Len: 10, Fitness_tra: 55
Rule  6: b5b1b97121, Class:  0, CF:0.999435, Len: 10, Fitness_tra: 3
Rule  7: 15eb210174, Class:  4, CF:  1, Len:  9, Fitness_tra: 2
Rule  8: 7771d1b272, Class:  2, CF:0.99991, Len: 10, Fitness_tra: 0
Rule  9: 00140f0277, Class:  4, CF:0.997133, Len:  6, Fitness_tra: -1
Rule 10: 48b0c9471b, Class:  0, CF:0.994448, Len:  9, Fitness_tra: 1
Rule 11: c721413b7b, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: 0c17000150, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 13: 2cb1c9374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 42b0000005, Class:  2, CF:0.998718, Len:  4, Fitness_tra: 0
Rule 15: 4b2723b777, Class:  4, CF:0.99541, Len: 10, Fitness_tra: 0
Rule 16: 014b810157, Class:  2, CF:  1, Len:  8, Fitness_tra: 1
Rule 17: b247c67121, Class:  1, CF:0.864141, Len: 10, Fitness_tra: 1
Rule 18: 42b8307727, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 1748160000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 444bd94774, Class:  2, CF:0.867627, Len: 10, Fitness_tra: 0
Rule 22: 212dca5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 47b18a2b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb14cf1277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: bc22511741, Class:  2, CF:0.911439, Len: 10, Fitness_tra: 0
Rule 30: 0c47010152, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 4774517b24, Class:  2, CF:0.992601, Len: 10, Fitness_tra: 0
Rule 32: b422932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b2b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 747bc92b27, Class:  2, CF:0.931487, Len: 10, Fitness_tra: 0
Rule 38: 42b139272b, Class:  0, CF:0.542435, Len:  0, Fitness_tra: 0
Rule 39: 14418e7bb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 174116b942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41248a2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11221f472b, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 0
Rule 43: 7b14867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0901e0b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 41721a447b, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 46: b17b561bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc22511541, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 4bb2ce2474, Class:  2, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 50: b4b455b751, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 51: b148fa1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bc21c9471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5b41134771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b4b455b751, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 2841261e44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b78b9db072, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 517213772b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 1c41e6bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21b41f4474, Class:  4, CF:0.999452, Len: 10, Fitness_tra: 0
Rule 61: 12415a2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b2721f227b, Class:  4, CF:0.999709, Len: 10, Fitness_tra: 0
