------Generation 0------
Rule  1: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 59: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 62: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7441514b72, Class:  2, CF:0.984065, Len: 10, Fitness_tra: -2
Rule 69: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 70: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1227531177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 74: b1b2c5714c, Class:  2, CF:0.995642, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b2448fbb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b21156427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0800600000, Class:  4, CF:0.312302, Len:  2, Fitness_tra: -437
Rule 84: 77b233b217, Class:  4, CF:0.775329, Len: 10, Fitness_tra: 0
Rule 85: 0000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 424231414b, Class:  4, CF:0.541515, Len: 10, Fitness_tra: -44
Rule 88: b5b719b471, Class:  1, CF:0.914967, Len: 10, Fitness_tra: 2
Rule 89: 111b132242, Class:  2, CF:0.397181, Len: 10, Fitness_tra: -1
Rule 90: 2144137211, Class:  4, CF:0.583057, Len: 10, Fitness_tra: -27
Rule 91: 4b2741bb12, Class:  2, CF:0.984782, Len: 10, Fitness_tra: -272
Rule 92: 1176564242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1227ee2742, Class:  1, CF:0.693622, Len: 10, Fitness_tra: 3
Rule 94: 7472037004, Class:  4, CF:0.188177, Len:  7, Fitness_tra: -50
Rule 95: b8711f7b22, Class:  4, CF:0.999918, Len: 10, Fitness_tra: 0
Rule 96: 4810d00504, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b40b100003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b000e07000, Class:  3, CF:0.94183, Len:  3, Fitness_tra: -4
Rule 99: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b2b25fbb4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.1704
------Result------
Miss_rate(tra)	:43.1704
Miss_rate(tst)	:45.6124
ARL				:9.12245

------Generation 3000------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1575
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 731
Rule  3: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 23
Rule  4: 1b241a2214, Class:  4, CF:0.864421, Len: 10, Fitness_tra: 0
Rule  5: 18b4d94b7b, Class:  1, CF:0.706692, Len: 10, Fitness_tra: 3
Rule  6: 00e2004120, Class:  4, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 16
Rule  8: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 3
Rule  9: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule 10: c27b0ab004, Class:  3, CF:  1, Len:  7, Fitness_tra: 1
Rule 11: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 0
Rule 12: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule 13: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 1
Rule 14: b44b16b244, Class:  4, CF:0.999787, Len: 10, Fitness_tra: 0
Rule 15: b171964574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 17: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 18: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 21: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 24: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 28: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 34: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 35: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 38: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 39: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 40: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 41: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 43: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 44: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: -1
Rule 50: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 59: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 62: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7441514b72, Class:  2, CF:0.984065, Len: 10, Fitness_tra: -2
Rule 69: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 70: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1227531177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 74: b1b2c5714c, Class:  2, CF:0.995642, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b2448fbb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b21156427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0800600000, Class:  4, CF:0.312302, Len:  2, Fitness_tra: -437
Rule 84: 77b233b217, Class:  4, CF:0.775329, Len: 10, Fitness_tra: 0
Rule 85: 0000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 424231414b, Class:  4, CF:0.541515, Len: 10, Fitness_tra: -44
Rule 88: b5b719b471, Class:  1, CF:0.914967, Len: 10, Fitness_tra: 2
Rule 89: 111b132242, Class:  2, CF:0.397181, Len: 10, Fitness_tra: -1
Rule 90: 2144137211, Class:  4, CF:0.583057, Len: 10, Fitness_tra: -27
Rule 91: 4b2741bb12, Class:  2, CF:0.984782, Len: 10, Fitness_tra: -272
Rule 92: 1176564242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1227ee2742, Class:  1, CF:0.693622, Len: 10, Fitness_tra: 3
Rule 94: 7472037004, Class:  4, CF:0.188177, Len:  7, Fitness_tra: -50
Rule 95: b8711f7b22, Class:  4, CF:0.999918, Len: 10, Fitness_tra: 0
Rule 96: 4810d00504, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b40b100003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b000e07000, Class:  3, CF:0.94183, Len:  3, Fitness_tra: -4
Rule 99: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b2b25fbb4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.1704
------Result------
Miss_rate(tra)	:43.1704
Miss_rate(tst)	:45.6124
ARL				:9.12245

------Generation 4000------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 428
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 159
Rule  3: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 0
Rule  4: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 0
Rule  5: 1227ee2742, Class:  1, CF:0.693622, Len: 10, Fitness_tra: 0
Rule  6: 18b4d94b7b, Class:  1, CF:0.706692, Len: 10, Fitness_tra: 0
Rule  7: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 0
Rule  8: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  9: b5b719b471, Class:  1, CF:0.914967, Len: 10, Fitness_tra: 0
Rule 10: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule 11: c27b0ab004, Class:  3, CF:  1, Len:  7, Fitness_tra: 1
Rule 12: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 1
Rule 13: 1b241a2214, Class:  4, CF:0.864421, Len: 10, Fitness_tra: 5
Rule 14: b44b16b244, Class:  4, CF:0.999787, Len: 10, Fitness_tra: 0
Rule 15: b171964574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 1
Rule 17: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 18: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 21: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 24: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 28: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 34: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 35: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 38: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 39: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 40: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 41: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 43: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 44: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b2b25fbb4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 59: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 62: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 69: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1227531177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 73: b1b2c5714c, Class:  2, CF:0.995642, Len: 10, Fitness_tra: 1
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b2448fbb2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b21156427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11721921b1, Class:  1, CF:0.325189, Len: 10, Fitness_tra: -623
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 43b4834474, Class:  2, CF:0.893206, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: be12234441, Class:  2, CF:0.793744, Len: 10, Fitness_tra: -9
Rule 86: 451b117bb4, Class:  4, CF:0.908725, Len: 10, Fitness_tra: -181
Rule 87: 4b421fb722, Class:  4, CF:0.962875, Len: 10, Fitness_tra: 0
Rule 88: b424117144, Class:  4, CF:0.281996, Len: 10, Fitness_tra: -314
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b57b8e771b, Class:  1, CF:0.92643, Len: 10, Fitness_tra: 0
Rule 91: 14291e77bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 2744894b72, Class:  2, CF:0.970429, Len: 10, Fitness_tra: 0
Rule 93: b00050b003, Class:  3, CF:0.923498, Len:  4, Fitness_tra: -267
Rule 94: 7172c57111, Class:  2, CF:0.627848, Len: 10, Fitness_tra: -1569
Rule 95: b8301f7700, Class:  4, CF:0.932153, Len:  7, Fitness_tra: -4
Rule 96: 14c0000740, Class:  4, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: b0b7002007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 01000e0500, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 8c44862b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2421234212, Class:  2, CF:0.634522, Len: 10, Fitness_tra: -7
------Current------
Miss_rate(tra)	:80.9502
------Result------
Miss_rate(tra)	:80.9502
Miss_rate(tst)	:81.9927
ARL				:9.19608

------Generation 5000------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1290
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 412
Rule  3: 1b241a2214, Class:  4, CF:0.864421, Len: 10, Fitness_tra: 0
Rule  4: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  5: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  6: b1b2c5714c, Class:  2, CF:0.995642, Len: 10, Fitness_tra: 1
Rule  7: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 0
Rule  8: c27b0ab004, Class:  3, CF:  1, Len:  7, Fitness_tra: 1
Rule  9: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 1
Rule 10: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 4
Rule 11: 18b4d94b7b, Class:  1, CF:0.706692, Len: 10, Fitness_tra: 0
Rule 12: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 0
Rule 13: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 0
Rule 14: b44b16b244, Class:  4, CF:0.999787, Len: 10, Fitness_tra: 2
Rule 15: b171964574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: b5b719b471, Class:  1, CF:0.914967, Len: 10, Fitness_tra: 0
Rule 17: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 18: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 21: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 24: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 28: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 34: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: -30
Rule 35: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 38: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: -5
Rule 39: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 40: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 41: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 43: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 44: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b2b25fbb4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 59: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: -67
Rule 62: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
