------Generation 0------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 207005bd27, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 36: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 37: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 40: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 21b2d68b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 45: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51000a7002, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21b2de7b2b, Class:  1, CF:0.218005, Len:  0, Fitness_tra: 0
Rule 60: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 64: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 66: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 71: 22e183b47e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7bb12a4447, Class:  4, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2bb256b7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d070500bb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7171ca7b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 79: 43b8157b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1414191714, Class:  0, CF:0.206079, Len: 10, Fitness_tra: 925
Rule 82: 752b2147b2, Class:  4, CF:0.896014, Len: 10, Fitness_tra: -85
Rule 83: 77bb932b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000e00000, Class:  3, CF:0.389162, Len:  1, Fitness_tra: -112
Rule 85: 222b811717, Class:  2, CF:0.88746, Len: 10, Fitness_tra: -34
Rule 86: b5142214b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b1211f4b12, Class:  4, CF:0.999837, Len: 10, Fitness_tra: 0
Rule 88: 44b4c17214, Class:  2, CF:0.979715, Len: 10, Fitness_tra: -80
Rule 89: 4872154174, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 272b5e4bb1, Class:  1, CF:0.437864, Len: 10, Fitness_tra: 0
Rule 91: 4b1b5f1bba, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2770c54427, Class:  2, CF:0.998188, Len:  9, Fitness_tra: -5
Rule 93: 00201371b0, Class:  4, CF:0.920411, Len:  6, Fitness_tra: -153
Rule 94: 72712fd2a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2b745fb266, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2d775fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b2215174b7, Class:  2, CF:0.997796, Len: 10, Fitness_tra: 0
Rule 98: d070160009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: abb1841261, Class:  2, CF:0.940069, Len: 10, Fitness_tra: -285
Rule100: a0425fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.5313
------Result------
Miss_rate(tra)	:33.5313
Miss_rate(tst)	:32.0841
ARL				:8.34694

------Generation 2000------
Rule  1: 1701ce1266, Class:  0, CF:0.741376, Len:  9, Fitness_tra: 1696
Rule  2: 1414191714, Class:  0, CF:0.206079, Len: 10, Fitness_tra: 1044
Rule  3: 100c000ab0, Class:  1, CF:0.995368, Len:  4, Fitness_tra: 43
Rule  4: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule  6: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule  7: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: -2
Rule  8: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 0
Rule  9: 000000a0e0, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 51000a7002, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 17b1ce1261, Class:  0, CF:0.98572, Len: 10, Fitness_tra: 0
Rule 12: 23b233217b, Class:  4, CF:0.891225, Len: 10, Fitness_tra: 0
Rule 13: bb27864773, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000d00, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 1bbc8341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000009080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0160034eb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb01ce9276, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 207005bd27, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 36: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 37: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 40: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 21b2d68b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 45: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4b93864124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21b2de7b2b, Class:  1, CF:0.218005, Len:  0, Fitness_tra: 0
Rule 60: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 64: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 66: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 71: 22e183b47e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7bb12a4447, Class:  4, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2bb256b7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d070500bb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7171ca7b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 79: 43b8157b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 72218d41bb, Class:  2, CF:0.986656, Len: 10, Fitness_tra: -43
Rule 83: 221b13b7b1, Class:  4, CF:0.955543, Len: 10, Fitness_tra: 0
Rule 84: 0000030000, Class:  4, CF:0.467762, Len:  1, Fitness_tra: -197
Rule 85: 7b14c52442, Class:  2, CF:0.998259, Len: 10, Fitness_tra: 0
Rule 86: 1bbb1d2474, Class:  2, CF:0.996459, Len: 10, Fitness_tra: -368
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b5b125b142, Class:  2, CF:0.667229, Len: 10, Fitness_tra: -141
Rule 89: 1722df2747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 21b1252272, Class:  2, CF:0.998535, Len: 10, Fitness_tra: -1
Rule 91: 979088bd17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00b2342d0b, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 42e08041a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 141c191714, Class:  1, CF:0.967119, Len: 10, Fitness_tra: 0
Rule 95: be21af7774, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 070b500bb0, Class:  1, CF:0.19771, Len:  5, Fitness_tra: 52
Rule 97: 1714ce1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 700050b060, Class:  3, CF:0.933918, Len:  4, Fitness_tra: -63
Rule 99: 4c74864727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 402b5f0ab0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.6254
------Result------
Miss_rate(tra)	:29.6254
Miss_rate(tst)	:29.6161
ARL				:8.16327

------Generation 3000------
Rule  1: 1701ce1266, Class:  0, CF:0.741376, Len:  9, Fitness_tra: 1696
Rule  2: 1414191714, Class:  0, CF:0.206079, Len: 10, Fitness_tra: 1044
Rule  3: 100c000ab0, Class:  1, CF:0.995368, Len:  4, Fitness_tra: 43
Rule  4: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule  6: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule  7: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: -2
Rule  8: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 0
Rule  9: 000000a0e0, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 51000a7002, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 17b1ce1261, Class:  0, CF:0.98572, Len: 10, Fitness_tra: 0
Rule 12: 23b233217b, Class:  4, CF:0.891225, Len: 10, Fitness_tra: 0
Rule 13: bb27864773, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000d00, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 1bbc8341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000009080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0160034eb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb01ce9276, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 207005bd27, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 36: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 37: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 40: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 21b2d68b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 45: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4b93864124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21b2de7b2b, Class:  1, CF:0.218005, Len:  0, Fitness_tra: 0
Rule 60: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 64: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 66: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 71: 22e183b47e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7bb12a4447, Class:  4, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2bb256b7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d070500bb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7171ca7b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 79: 43b8157b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 72218d41bb, Class:  2, CF:0.986656, Len: 10, Fitness_tra: -43
Rule 83: 221b13b7b1, Class:  4, CF:0.955543, Len: 10, Fitness_tra: 0
Rule 84: 0000030000, Class:  4, CF:0.467762, Len:  1, Fitness_tra: -197
Rule 85: 7b14c52442, Class:  2, CF:0.998259, Len: 10, Fitness_tra: 0
Rule 86: 1bbb1d2474, Class:  2, CF:0.996459, Len: 10, Fitness_tra: -368
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b5b125b142, Class:  2, CF:0.667229, Len: 10, Fitness_tra: -141
Rule 89: 1722df2747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 21b1252272, Class:  2, CF:0.998535, Len: 10, Fitness_tra: -1
Rule 91: 979088bd17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00b2342d0b, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 42e08041a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 141c191714, Class:  1, CF:0.967119, Len: 10, Fitness_tra: 0
Rule 95: be21af7774, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 070b500bb0, Class:  1, CF:0.19771, Len:  5, Fitness_tra: 52
Rule 97: 1714ce1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 700050b060, Class:  3, CF:0.933918, Len:  4, Fitness_tra: -63
Rule 99: 4c74864727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 402b5f0ab0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.6254
------Result------
Miss_rate(tra)	:29.6254
Miss_rate(tst)	:29.6161
ARL				:8.16327

------Generation 4000------
Rule  1: 1701ce1266, Class:  0, CF:0.741376, Len:  9, Fitness_tra: 1696
Rule  2: 1414191714, Class:  0, CF:0.206079, Len: 10, Fitness_tra: 1044
Rule  3: 100c000ab0, Class:  1, CF:0.995368, Len:  4, Fitness_tra: 43
Rule  4: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule  6: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule  7: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: -2
Rule  8: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 0
Rule  9: 000000a0e0, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 51000a7002, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 17b1ce1261, Class:  0, CF:0.98572, Len: 10, Fitness_tra: 0
Rule 12: 23b233217b, Class:  4, CF:0.891225, Len: 10, Fitness_tra: 0
Rule 13: bb27864773, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000d00, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 1bbc8341b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000009080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0160034eb0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb01ce9276, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 207005bd27, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 32: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 36: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 37: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 40: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
